invoice_date,customer,amount
16. 07. 2021,"Gonzales, Smith and Larson",42794.11
01. 05. 2021,Quinn PLC,7213.36
03. 08. 2021,Wilson Ltd,57630.84
20. 06. 2021,Tucker-Vega,79256.19
12. 06. 2021,Clark Ltd,87091.57
26. 05. 2021,Forbes Ltd,71379.3
21. 06. 2021,Peterson PLC,4301.33
07. 08. 2021,Johnson PLC,99643.18
02. 08. 2021,Peterson-Mccoy,29775.36
09. 06. 2021,"Johnson, Romero and Torres",67547.58
18. 07. 2021,Blair-Mclean,13425.42
04. 05. 2021,"Fowler, Walsh and Khan",31279.61
25. 08. 2021,"Weaver, Johnson and Simmons",38400.19
06. 08. 2021,"Henderson, Edwards and Sosa",5382.39
28. 06. 2021,Valencia-Moss,4775.37
15. 07. 2021,"Newman, Rodriguez and Delgado",18046.59
13. 08. 2021,Webster LLC,79605.31
10. 08. 2021,Fowler-Martinez,37144.08
13. 05. 2021,"Jenkins, Sherman and Lamb",34382.97
20. 07. 2021,Dunn Inc,4589.98
08. 06. 2021,Walsh-Wilson,41506.1
28. 05. 2021,"Garcia, Hamilton and Carr",30830.91
14. 05. 2021,"Bolton, Brown and Randall",40446.73
09. 07. 2021,"Freeman, Berry and Robinson",15093.04
20. 08. 2021,Nunez-Macias,57368.53
07. 07. 2021,Schmitt PLC,42280.28
02. 06. 2021,"Solis, Kaiser and Williams",60084.67
29. 08. 2021,Zimmerman Group,77997.06
01. 06. 2021,Meyers-Garcia,29042.45
01. 08. 2021,"Lawrence, Adams and Trevino",67599.39
19. 05. 2021,Smith and Sons,3175.72
22. 06. 2021,Christian LLC,87998.2
20. 06. 2021,"Johnson, Bailey and Smith",14052.09
06. 06. 2021,French-Barnes,7527.74
06. 06. 2021,Fernandez-Adams,34657.7
16. 08. 2021,"Hurst, Miller and Gutierrez",28184.19
22. 07. 2021,"Nguyen, Harrell and Lee",45318.74
11. 06. 2021,White-Taylor,34749.55
14. 08. 2021,Ponce-Patterson,42345.22
19. 05. 2021,Bailey LLC,4639.05
09. 08. 2021,Ali-Lam,22069.5
19. 08. 2021,"Robinson, Pena and Gibbs",82996.28
03. 07. 2021,Nicholson-Alvarado,39380.77
08. 08. 2021,Hughes-Flores,2201.4
23. 06. 2021,"Guzman, Smith and Soto",89245.49
23. 08. 2021,Nichols and Sons,43057.27
24. 06. 2021,Jones Inc,15938.19
14. 07. 2021,"Bell, Terry and Cisneros",61618.77
03. 07. 2021,Willis and Sons,96909.82
13. 08. 2021,Warren and Sons,30464.86
19. 08. 2021,Gray Inc,71999.99
27. 07. 2021,Murphy-Baker,28930.28
28. 08. 2021,Tapia-Villegas,46775.58
27. 08. 2021,Williams-Espinoza,96776.11
30. 06. 2021,Newton-Galloway,3767.06
21. 07. 2021,Frye Group,47274.16
19. 05. 2021,"Benson, Bowers and Golden",19394.82
09. 08. 2021,House Ltd,56151.57
23. 05. 2021,"Davis, Shannon and Gordon",13277.49
07. 05. 2021,"Griffin, Howard and Fletcher",14864.17
03. 06. 2021,Garrett-Nelson,844.98
21. 07. 2021,"Cain, Carlson and Byrd",64800.89
02. 08. 2021,"Wilson, Jones and Buchanan",15429.35
01. 07. 2021,"Branch, Rivera and Rhodes",48694.42
05. 06. 2021,Montes Ltd,64425.84
21. 06. 2021,"Hughes, Owens and Jones",24879.58
02. 08. 2021,Thompson PLC,60033.61
28. 05. 2021,Peterson and Sons,97722.7
20. 07. 2021,"Nguyen, Young and King",68319.14
25. 07. 2021,Gordon PLC,82024.74
06. 07. 2021,Alexander PLC,39310.68
04. 05. 2021,"Thompson, Smith and Sherman",96645.7
16. 07. 2021,Fletcher-Ellison,42278.08
24. 05. 2021,Hartman-Garcia,35647.37
04. 08. 2021,Baker-Aguirre,27822.99
03. 06. 2021,"Dean, Ayala and Martinez",21856.74
21. 08. 2021,Wilson-Harrell,7716.83
29. 06. 2021,Harris-Butler,35537.32
29. 07. 2021,Williams Inc,27902.48
26. 08. 2021,"Morgan, Rodriguez and Aguilar",54348.87
07. 06. 2021,Smith-Goodman,59176.07
27. 07. 2021,Bush-Mcdowell,92366.0
30. 07. 2021,"Moore, Shea and Wright",96117.41
01. 06. 2021,Nelson PLC,14725.48
28. 05. 2021,"Buck, Williams and Henderson",11623.83
24. 08. 2021,"Hunter, Hughes and Mills",73933.37
13. 05. 2021,Hinton Group,52525.97
24. 05. 2021,Miller Ltd,12921.91
14. 06. 2021,Levy-Cook,74504.89
04. 06. 2021,Wright-Coleman,98988.55
16. 06. 2021,Williams-Burgess,31206.33
24. 08. 2021,Lindsey-Foley,78002.32
19. 05. 2021,Davis-Middleton,11199.93
26. 06. 2021,"Sullivan, West and Lambert",17247.97
16. 08. 2021,"Wells, Mitchell and Higgins",94052.81
07. 07. 2021,"Williams, Knight and Woodward",59486.59
13. 07. 2021,Ortega and Sons,75954.84
26. 08. 2021,"Carlson, English and Griffin",13378.29
20. 06. 2021,Robles Inc,58465.61
10. 08. 2021,"King, Jacobs and Myers",36509.43
19. 07. 2021,Simmons-Turner,6764.12
17. 05. 2021,"Sweeney, Henry and Adams",79401.19
04. 06. 2021,"Brooks, Smith and Thomas",97750.59
01. 06. 2021,"Fleming, Andrade and Anderson",32529.79
29. 08. 2021,Castro Inc,15678.63
31. 07. 2021,"Charles, Lucas and Sampson",48535.65
25. 05. 2021,Glenn Inc,59206.7
14. 05. 2021,Cooper-Williams,11905.04
05. 07. 2021,"Massey, Gutierrez and Nelson",29870.1
20. 08. 2021,"King, Palmer and Finley",73763.04
26. 05. 2021,"Lambert, Burns and Sanchez",46843.58
02. 06. 2021,Clay-Johnson,42365.06
24. 05. 2021,"Fox, James and Aguirre",55794.2
30. 05. 2021,Griffith and Sons,42973.64
28. 07. 2021,"Humphrey, Whitney and Boyer",85713.32
08. 07. 2021,"Hughes, Jones and Oliver",21553.77
20. 05. 2021,"King, Williams and Payne",28752.27
18. 05. 2021,Ramirez PLC,55457.92
28. 07. 2021,"Burke, Ruiz and Richardson",61177.55
13. 06. 2021,Perkins and Sons,6356.56
26. 07. 2021,"Peterson, Anderson and Baker",46582.04
06. 06. 2021,"Miller, Andersen and Wright",45690.65
07. 05. 2021,Cole-Park,66684.46
24. 06. 2021,Clark-Cox,33561.24
17. 05. 2021,Bailey Ltd,14759.0
25. 05. 2021,Cole Ltd,69170.64
17. 06. 2021,Villanueva-Miller,4480.73
08. 06. 2021,Lowery-Hensley,71919.25
23. 08. 2021,Smith-Walton,11237.47
13. 06. 2021,Ferguson-Haynes,53210.74
09. 07. 2021,Johnson-Carr,65145.67
25. 06. 2021,"Clark, Carter and Delgado",18907.15
10. 06. 2021,Shelton-Young,71682.59
08. 05. 2021,"Holmes, Mcconnell and Mendoza",4650.97
16. 05. 2021,Yang-Howard,57344.16
30. 06. 2021,"Lopez, Wade and Santiago",46461.32
12. 05. 2021,"Phillips, Grimes and Smith",66344.35
03. 05. 2021,Cohen-White,22155.37
07. 06. 2021,Calhoun-Sparks,68126.32
01. 05. 2021,"Diaz, Adams and Washington",71324.69
17. 06. 2021,Singh Group,45164.34
16. 07. 2021,"Wallace, Huffman and Anderson",99716.87
24. 05. 2021,Case-Garcia,38234.45
11. 06. 2021,Tate-Ball,24791.93
29. 07. 2021,Torres PLC,78113.43
18. 06. 2021,Bell Inc,50017.26
29. 07. 2021,"Holmes, Lee and Sanders",61963.93
16. 08. 2021,Wiley-Ortiz,39845.33
08. 06. 2021,Garcia Ltd,9908.65
13. 05. 2021,Saunders-Davis,30628.77
10. 06. 2021,Lawrence LLC,13284.82
06. 06. 2021,King-Small,51971.42
26. 06. 2021,Reynolds-Jenkins,37724.57
01. 05. 2021,"Hughes, Parker and Garcia",99826.66
02. 05. 2021,"Walker, Montgomery and Sanchez",70470.41
01. 08. 2021,"Morris, Morgan and Pearson",75782.41
27. 07. 2021,Ayala LLC,76775.9
04. 06. 2021,Bryant Group,24587.03
11. 08. 2021,"Anderson, Clements and Dean",11854.97
22. 08. 2021,Coleman-Richards,63564.14
09. 07. 2021,Gordon-Murphy,25077.02
19. 05. 2021,Hamilton-Scott,92946.76
08. 05. 2021,Wallace-Ferguson,27689.88
04. 05. 2021,Jones-Vasquez,60197.48
24. 07. 2021,Romero-Reed,1853.71
19. 07. 2021,Reed-Moses,94011.95
17. 06. 2021,Reed and Sons,59672.64
05. 07. 2021,"Steele, Robinson and Baker",57172.91
25. 08. 2021,Peterson Group,32675.98
08. 05. 2021,Smith Group,24536.86
07. 08. 2021,Berry-Taylor,72678.89
25. 07. 2021,Mcintyre and Sons,88173.09
19. 08. 2021,"Lucero, Santana and Copeland",95175.5
30. 07. 2021,Frey LLC,45855.65
03. 08. 2021,Bradley-Ramos,16826.22
01. 06. 2021,Burns Ltd,42930.39
22. 05. 2021,"Benitez, Alvarado and Cox",9725.36
20. 08. 2021,Beard-Boyer,60572.45
09. 05. 2021,"Nunez, Gibson and Guerrero",86989.12
12. 07. 2021,"Davis, Johnson and Mcdaniel",97524.43
03. 06. 2021,Alexander-Grant,52318.59
13. 06. 2021,Conley-Stanley,4488.52
22. 08. 2021,"Hernandez, Mccoy and Thompson",20810.45
08. 06. 2021,"Harper, Avila and Powell",25222.39
03. 06. 2021,Ortiz-Smith,6767.57
17. 05. 2021,Rowland-Browning,22053.54
06. 08. 2021,"Brown, Bowman and Ewing",4255.63
01. 07. 2021,"White, Hicks and Mcdonald",64440.82
03. 07. 2021,"Hall, Lee and Wallace",19382.65
15. 07. 2021,Smith-Parker,73702.59
02. 05. 2021,Reed-Johnson,14089.11
02. 07. 2021,Mitchell-Keith,72393.09
09. 08. 2021,Taylor Group,10737.02
29. 06. 2021,Houston-Ruiz,1104.21
08. 05. 2021,"Knight, Becker and Camacho",62005.37
30. 07. 2021,Morrison-Clark,24717.57
04. 06. 2021,"Summers, Campbell and Alvarez",30039.93
03. 05. 2021,"Cole, Smith and Jensen",73703.85
20. 08. 2021,Calhoun and Sons,92852.65
20. 06. 2021,"Solis, Crawford and Santos",20195.75
11. 08. 2021,"Lewis, Scott and Burton",87641.58
18. 05. 2021,Sanders-Mccoy,82446.79
02. 06. 2021,Ross LLC,9250.46
26. 06. 2021,Tucker Ltd,21609.29
10. 08. 2021,Castillo-Malone,47834.81
13. 08. 2021,Harris Group,93079.37
13. 05. 2021,Harris-Nash,75142.01
03. 07. 2021,"Robinson, Anderson and Griffin",48010.39
26. 06. 2021,"Crawford, Arnold and Chapman",15470.86
20. 06. 2021,Hayes-Aguilar,18950.21
23. 06. 2021,Martinez Inc,16104.5
13. 07. 2021,Jackson-Lewis,430.61
15. 06. 2021,Kennedy-Horton,34394.31
06. 05. 2021,White LLC,97689.42
22. 07. 2021,"Rosales, Bean and Barry",47616.6
28. 08. 2021,Howard Inc,58348.69
02. 08. 2021,Smith Inc,67410.58
06. 06. 2021,"Guzman, Thompson and Pierce",36101.63
14. 06. 2021,"Thomas, Howard and Ortega",18557.76
04. 08. 2021,Garcia and Sons,81547.06
21. 07. 2021,Edwards Ltd,44237.45
04. 07. 2021,Young Group,66012.63
16. 08. 2021,Contreras Group,50452.49
22. 06. 2021,Rivera PLC,33108.3
21. 08. 2021,Fisher-Stone,23519.46
26. 08. 2021,"Haney, Foley and Thompson",9136.18
20. 07. 2021,Sullivan-Garcia,67874.92
16. 07. 2021,"Hubbard, Dean and Davis",64189.12
16. 06. 2021,Russell-Ortiz,39107.78
24. 05. 2021,Villa Ltd,21527.07
30. 07. 2021,Logan Ltd,47362.25
01. 07. 2021,"Pratt, Vaughn and Gomez",86244.78
20. 06. 2021,Martin Inc,26484.58
29. 07. 2021,Johnson PLC,89184.27
09. 06. 2021,Bush LLC,36030.54
25. 05. 2021,"Thomas, Fitzgerald and Miller",87507.73
10. 06. 2021,Cameron-Williams,45252.13
04. 05. 2021,"Summers, Gardner and Hunt",89720.52
17. 07. 2021,"Smith, Moody and Woodard",95949.3
29. 06. 2021,Landry and Sons,60446.62
02. 07. 2021,"Becker, Strickland and Gardner",49062.44
07. 06. 2021,Taylor-Andrade,86708.1
21. 07. 2021,Swanson-King,50247.15
20. 08. 2021,"Martin, Molina and Smith",69250.35
12. 05. 2021,Patrick LLC,63028.31
06. 07. 2021,Hess-Johnson,38446.13
11. 05. 2021,"Smith, Taylor and Long",55511.47
14. 05. 2021,"Martin, Williams and Rodgers",53721.42
30. 05. 2021,Kennedy Inc,71636.83
14. 08. 2021,Odom PLC,41254.07
24. 05. 2021,Johnson-Townsend,61532.65
08. 05. 2021,Olsen-Williams,18034.89
15. 06. 2021,"Davis, Cunningham and Hall",14595.25
03. 05. 2021,Harrison Inc,42936.04
29. 05. 2021,Ramirez-Hernandez,8636.31
21. 06. 2021,Brooks LLC,45304.58
17. 06. 2021,"Stephens, Kirk and Hernandez",91564.0
30. 07. 2021,Jackson-Mahoney,14367.07
17. 08. 2021,Smith-Sawyer,28718.15
15. 07. 2021,Joseph Group,17190.19
24. 05. 2021,Owens Group,57246.34
01. 07. 2021,Rasmussen-Barker,29162.67
23. 07. 2021,Bender and Sons,53301.82
24. 05. 2021,Roy Ltd,56914.0
28. 06. 2021,Williams-Norton,7925.88
05. 06. 2021,Mccullough LLC,24444.8
27. 07. 2021,Harris-Richmond,21836.03
26. 08. 2021,Ramos LLC,60062.34
22. 05. 2021,"Hansen, Harris and Thomas",18490.29
04. 08. 2021,Baker and Sons,2346.21
30. 06. 2021,Sawyer Inc,56258.69
01. 06. 2021,Mcdonald-Hoffman,35625.71
17. 06. 2021,Anthony-Hale,81167.65
18. 08. 2021,Rios PLC,72702.05
30. 05. 2021,Rivera-Hendricks,84497.62
31. 07. 2021,"Vazquez, Terry and Hughes",89674.17
19. 08. 2021,Fernandez-Soto,87155.99
15. 06. 2021,"Johnson, Garza and Lee",30801.52
18. 07. 2021,"Gonzalez, Jacobson and Valdez",53740.54
23. 05. 2021,"Roberts, Hammond and Miller",121.48
11. 06. 2021,"Long, Morgan and Moreno",73801.37
05. 08. 2021,"Morse, Johnson and Crane",32365.33
31. 07. 2021,"Chang, Nelson and Stevenson",89204.2
25. 05. 2021,"Mejia, Obrien and Davis",61813.45
26. 06. 2021,"Garcia, Campbell and Anderson",13901.38
24. 08. 2021,Harris-Nash,32034.14
10. 08. 2021,"Taylor, Brown and Blackburn",96479.57
23. 07. 2021,Pena Inc,2495.87
26. 07. 2021,"Kane, Anderson and Jones",59772.5
02. 06. 2021,Snyder Ltd,33313.43
09. 08. 2021,Walsh Group,56741.08
13. 07. 2021,"Gonzalez, Pacheco and Garcia",10454.32
16. 06. 2021,Gross Inc,72210.49
11. 07. 2021,Mata-Hensley,47938.28
09. 05. 2021,"Thomas, Clark and Roberson",61635.38
16. 08. 2021,"Mcdonald, Chen and Morgan",88938.83
28. 08. 2021,Rivera Ltd,67207.09
10. 06. 2021,"Fisher, Ray and Taylor",63013.04
23. 08. 2021,"Oconnell, Coleman and Weiss",26527.9
04. 08. 2021,Johnson-Mitchell,64060.89
07. 08. 2021,Collins Inc,71592.96
18. 05. 2021,Walker-Alvarado,49695.1
15. 07. 2021,Wagner-Bush,70023.72
29. 05. 2021,Miller-Baker,45687.7
10. 07. 2021,Frye Group,9367.59
24. 07. 2021,"Fisher, Moore and Keller",85443.78
17. 07. 2021,Ramos-Carroll,78540.82
23. 07. 2021,Gutierrez LLC,17005.19
07. 08. 2021,"Huff, Benton and Burns",82944.86
15. 05. 2021,Day-Garcia,77749.03
07. 08. 2021,Smith-Pope,58125.35
25. 07. 2021,West LLC,66328.35
01. 07. 2021,Osborne-Duran,37805.27
25. 05. 2021,Miller-Thomas,82161.43
19. 05. 2021,Williams-Ruiz,72984.98
03. 06. 2021,Rodriguez Group,95584.7
02. 06. 2021,Wright Ltd,58288.4
04. 08. 2021,"Hinton, Davis and Boyd",14083.02
17. 08. 2021,Montgomery and Sons,85630.15
27. 06. 2021,"Hughes, Ingram and Guerra",20824.18
15. 08. 2021,Mcgrath-Martinez,89514.42
21. 05. 2021,Johnson-Jennings,32754.2
19. 05. 2021,"Taylor, Meza and Castro",82072.9
12. 08. 2021,Ritter LLC,91038.8
08. 07. 2021,Morris Inc,31378.38
27. 05. 2021,"Sanchez, Sherman and Franklin",22326.05
06. 05. 2021,"Walker, Brown and Robbins",43902.24
24. 08. 2021,Hanson LLC,34415.6
23. 07. 2021,Stewart-Kelley,40815.87
25. 08. 2021,Alvarez-Davis,80925.27
15. 05. 2021,Young LLC,54218.71
05. 07. 2021,Wood Ltd,99470.34
27. 07. 2021,Jones LLC,45102.38
31. 05. 2021,Walker-Stevens,3673.31
07. 06. 2021,Young-Holland,78957.78
13. 07. 2021,Herman LLC,51320.45
31. 07. 2021,Potter Ltd,58213.85
05. 06. 2021,"Rodriguez, Hart and Sutton",64400.33
24. 07. 2021,Diaz-Chapman,56472.84
31. 05. 2021,Jones Group,85171.27
01. 06. 2021,Harris-Butler,62887.09
28. 07. 2021,Rivera-Vaughn,48415.47
12. 07. 2021,Nicholson-Collins,40603.58
11. 05. 2021,Gomez-Bryan,95622.4
21. 05. 2021,Young-Ellis,70826.01
07. 06. 2021,Proctor Ltd,88972.82
22. 07. 2021,Leon-Boyd,12946.47
18. 07. 2021,Hubbard Group,742.43
28. 06. 2021,Jensen LLC,78574.89
12. 07. 2021,Griffin-Norman,43002.03
14. 07. 2021,"Taylor, Baird and Garner",83640.33
25. 07. 2021,Flores Group,54863.45
31. 05. 2021,Taylor LLC,65778.58
28. 08. 2021,Dunn-Wagner,33959.29
05. 06. 2021,Long and Sons,84110.98
24. 06. 2021,Warren and Sons,11146.85
20. 05. 2021,"Williams, Carroll and Garner",72828.58
17. 08. 2021,Myers-Moore,84377.23
02. 06. 2021,"Hughes, May and Garcia",40466.06
15. 05. 2021,Kaiser-Terry,52094.53
13. 06. 2021,Wood-Nichols,29122.13
24. 06. 2021,French-Miller,99988.91
11. 08. 2021,"Carrillo, Ramirez and Barnett",32391.41
05. 07. 2021,Kennedy Ltd,73874.37
14. 08. 2021,"Bailey, Miller and Davis",34337.52
28. 05. 2021,"Adams, Garcia and Chang",26339.81
25. 06. 2021,Brown LLC,42420.16
06. 05. 2021,Myers-Richardson,89782.12
09. 08. 2021,Williams-Curtis,80375.99
19. 06. 2021,"Allen, Collins and Smith",9931.83
23. 08. 2021,Rangel Group,8580.51
22. 08. 2021,Barnes Group,33570.85
20. 05. 2021,Ashley Inc,59923.06
03. 07. 2021,Anderson Inc,3090.56
26. 08. 2021,"Silva, Washington and Moses",3387.27
10. 06. 2021,Carter Group,99324.15
19. 08. 2021,Larsen Ltd,81772.8
03. 07. 2021,"Garcia, Quinn and Wright",75454.22
27. 06. 2021,Barnes-Aguilar,48129.1
24. 05. 2021,Stevens Inc,78632.41
09. 05. 2021,Williams Ltd,64797.64
23. 05. 2021,Velasquez Group,11223.64
03. 08. 2021,Wheeler LLC,21779.18
02. 07. 2021,Williams-Hernandez,29097.0
29. 08. 2021,Brown-Brown,56895.8
05. 08. 2021,"Richardson, Miller and Wright",36231.83
24. 05. 2021,Taylor-Lynch,40556.51
01. 08. 2021,"Stewart, Keller and Charles",88634.8
03. 08. 2021,Rogers LLC,92496.05
20. 08. 2021,Clark-Morris,66110.1
10. 08. 2021,"Edwards, Abbott and Green",49393.87
28. 08. 2021,"Kim, Williams and Nguyen",36295.57
28. 06. 2021,Melendez-Ewing,10729.35
07. 05. 2021,"Bailey, Woods and Brock",21713.27
15. 08. 2021,Newman LLC,89866.89
30. 07. 2021,Anderson-Keller,96601.44
10. 08. 2021,"Rodriguez, Valdez and Bennett",66663.8
02. 06. 2021,Knight Group,91144.03
13. 07. 2021,"Quinn, Bell and Walsh",36579.71
21. 05. 2021,"Galloway, Schwartz and Goodwin",9029.72
04. 05. 2021,Hunt-Morris,88076.48
12. 07. 2021,Hunter and Sons,98235.21
14. 07. 2021,Mahoney-Bryant,76218.67
04. 07. 2021,Anderson LLC,98941.02
16. 08. 2021,Jimenez-Wilkins,77544.62
22. 08. 2021,Turner Ltd,90063.43
22. 07. 2021,"Wilson, Elliott and Patel",71641.35
02. 07. 2021,Pittman-Miller,3682.68
07. 05. 2021,Woodard-Le,82009.27
11. 07. 2021,Mills-Lewis,71688.62
05. 05. 2021,Phillips-Robinson,13108.2
01. 05. 2021,Cook-Reynolds,10262.05
13. 07. 2021,"Smith, Romero and Smith",75013.45
03. 05. 2021,Reynolds-Gill,12375.04
29. 05. 2021,Moore Ltd,53413.41
26. 06. 2021,Ramirez LLC,19601.51
15. 06. 2021,Fernandez-Soto,44047.99
03. 07. 2021,"Fischer, Baird and Lowe",63836.05
05. 06. 2021,Shannon-Patterson,41794.83
20. 07. 2021,Bush and Sons,34206.97
17. 07. 2021,"Webb, Green and Martin",80880.61
06. 06. 2021,Diaz Inc,70755.97
04. 06. 2021,"Pope, Williams and Wright",4175.95
22. 06. 2021,Baldwin PLC,78124.87
11. 06. 2021,Palmer PLC,91122.15
17. 05. 2021,Gibbs-Smith,53818.27
13. 05. 2021,Waters Inc,39183.36
26. 06. 2021,Garcia-Nelson,28000.24
15. 07. 2021,Mejia-Petersen,34078.48
20. 05. 2021,"Hill, Harris and Rodriguez",69903.67
25. 06. 2021,Martinez-Watkins,45976.53
15. 07. 2021,Walter-Freeman,58491.35
02. 06. 2021,Sexton-Gilmore,45909.43
29. 08. 2021,Taylor-Turner,91008.67
06. 08. 2021,Larson-Lopez,18408.98
03. 08. 2021,Pena Group,43114.49
10. 07. 2021,Peterson-Mccoy,55330.43
23. 06. 2021,"Green, Martinez and Hall",4476.39
20. 05. 2021,Aguirre LLC,5094.21
26. 05. 2021,Hoover LLC,15084.18
09. 06. 2021,Aguirre-Welch,41488.42
21. 08. 2021,Allen-Chapman,34016.27
18. 08. 2021,Wheeler and Sons,81135.2
03. 06. 2021,Bishop LLC,46482.23
14. 07. 2021,"Nelson, Maddox and Cunningham",80843.17
18. 07. 2021,Lowery Inc,3269.6
19. 08. 2021,Garcia-Perez,94815.22
06. 08. 2021,Scott Inc,64547.69
08. 08. 2021,"Jones, Washington and Spencer",93396.46
10. 05. 2021,"Lewis, Key and Kelly",58775.19
24. 08. 2021,"Lee, Myers and Jones",2122.77
21. 07. 2021,"Frank, Hernandez and Carr",77939.67
15. 08. 2021,Mann Inc,69041.21
16. 05. 2021,Marks Group,78682.66
04. 05. 2021,Nunez-Henderson,33678.17
03. 07. 2021,Lewis-Bass,17976.88
24. 06. 2021,Wheeler Group,32131.22
06. 07. 2021,"Long, Butler and Hodge",65167.68
03. 08. 2021,Church-Reed,16612.98
03. 06. 2021,"Anderson, Cobb and Boone",57306.63
28. 06. 2021,"Mckenzie, Barnes and Hodges",79461.99
16. 05. 2021,"Garcia, Thompson and Vincent",39919.59
24. 06. 2021,Martin Inc,59395.96
20. 08. 2021,Hernandez-Moon,73718.88
10. 06. 2021,Michael-Campbell,85627.23
05. 07. 2021,Garcia PLC,367.2
19. 07. 2021,Harrison PLC,66952.46
07. 06. 2021,"Nelson, Charles and Lewis",97658.23
13. 08. 2021,Bradford-Sanchez,7238.92
11. 07. 2021,Hughes Ltd,47146.64
20. 05. 2021,Wang Ltd,1777.46
25. 07. 2021,Fernandez and Sons,75835.48
17. 08. 2021,Beasley Group,5720.13
14. 05. 2021,"Watson, Silva and Carrillo",12460.62
05. 06. 2021,"Mooney, Valdez and Nelson",52987.11
14. 06. 2021,Thompson PLC,86792.82
24. 08. 2021,"Clay, Wilson and Delacruz",88034.3
19. 06. 2021,Greer PLC,43530.89
08. 06. 2021,Ramirez PLC,30565.44
14. 06. 2021,Rivera-Graham,51419.59
24. 08. 2021,"Clark, Sosa and Rivas",17062.98
14. 08. 2021,"Hill, Alvarado and Parker",85224.99
18. 06. 2021,Schroeder-Rodriguez,2633.66
03. 06. 2021,"Jackson, Jimenez and Leonard",15541.43
25. 07. 2021,"Rodriguez, Mata and Baker",4704.67
19. 08. 2021,Miller-Brennan,53147.36
29. 06. 2021,Costa Inc,16042.22
20. 08. 2021,"Jackson, Pacheco and Tran",10815.22
27. 08. 2021,"Howard, Arnold and Jones",50802.37
06. 06. 2021,"Nguyen, Castillo and Contreras",41443.87
14. 05. 2021,James-Foster,4840.62
05. 06. 2021,Castro Inc,37639.0
17. 07. 2021,Allen Group,81636.24
19. 07. 2021,"Smith, Lopez and Holland",8003.08
18. 06. 2021,"Duffy, Reed and Ruiz",32997.08
01. 08. 2021,King LLC,25670.59
02. 08. 2021,Wilson-Robinson,51918.88
20. 08. 2021,"Williams, Jones and Herring",14448.88
06. 08. 2021,Logan Ltd,71990.48
05. 05. 2021,Webb Group,86518.58
08. 06. 2021,"Davis, Waters and Cross",20729.16
17. 08. 2021,"Howard, Pearson and David",67627.04
14. 07. 2021,"Hughes, Morton and Vazquez",33742.72
23. 08. 2021,Fowler Ltd,62986.09
08. 06. 2021,Stanton-Knight,45004.85
08. 08. 2021,"Murray, Long and Berg",54638.23
04. 08. 2021,Collins Ltd,49263.81
08. 06. 2021,Norris-Jones,72931.89
06. 05. 2021,Hurst-Gill,77399.02
26. 08. 2021,"Fernandez, Wallace and Sharp",57732.42
12. 06. 2021,Mcbride-Johnson,11124.94
01. 06. 2021,Rodgers-Gonzalez,46724.89
04. 05. 2021,Aguilar-Jordan,74103.02
13. 07. 2021,Palmer PLC,12189.56
20. 08. 2021,"Wu, Smith and Wolf",74821.51
23. 06. 2021,Johnson Ltd,52238.9
24. 05. 2021,Sparks-Smith,14155.74
07. 05. 2021,"Patrick, Hoffman and Clark",45202.91
19. 07. 2021,Carter PLC,80797.47
22. 08. 2021,Miller-Smith,45687.06
27. 05. 2021,Contreras LLC,17927.02
13. 06. 2021,Macias PLC,47908.38
27. 07. 2021,"Anderson, Vargas and Anderson",21458.22
03. 08. 2021,Richards and Sons,30752.48
08. 08. 2021,Castro-Gallagher,51229.73
04. 06. 2021,"Schmidt, Fitzgerald and Parks",4730.01
03. 06. 2021,Walker Inc,6218.51
04. 06. 2021,"Best, Williams and Guzman",24576.58
12. 05. 2021,Stewart-Curtis,18041.07
29. 06. 2021,Wallace PLC,72313.87
16. 06. 2021,"Mendoza, Miller and Leblanc",12965.95
27. 08. 2021,Ramirez LLC,66013.11
31. 05. 2021,Larson-Lewis,71731.53
12. 07. 2021,Long and Sons,22078.89
03. 06. 2021,Moore Group,57686.94
25. 06. 2021,"Jones, Mcdonald and Roberts",59450.3
05. 08. 2021,Smith-Lee,12320.12
18. 06. 2021,Ellis LLC,50221.59
25. 07. 2021,"Miller, Simmons and Smith",66742.77
01. 07. 2021,Bowers-Olson,85274.92
05. 07. 2021,Williams and Sons,75712.18
08. 06. 2021,Conley and Sons,47409.41
04. 07. 2021,"Crawford, Snyder and Lopez",91057.24
16. 08. 2021,"Martin, Randall and Wood",92442.92
02. 05. 2021,Ryan-Gordon,67380.52
15. 08. 2021,Pham-Potts,39537.36
02. 07. 2021,Pope Group,33603.66
24. 06. 2021,Ali Inc,80727.8
10. 06. 2021,"Patel, Daniel and Reeves",4915.62
28. 07. 2021,"Williams, Molina and Baldwin",97955.37
21. 07. 2021,"Henderson, Boyd and Shelton",7049.23
15. 08. 2021,"Petty, Townsend and Hurst",73113.3
26. 06. 2021,"Aguilar, Smith and Madden",90622.61
13. 08. 2021,Chan Inc,37309.76
24. 07. 2021,Gordon-Williams,25692.54
08. 06. 2021,Roberts-Vasquez,43152.69
18. 05. 2021,Mitchell Group,20282.93
