Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1104,1-STORY 1946+,RL,79.0,8910,Pave,,0,Lvl,3,Corner,0,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,5,655,1,0,0,655,GasA,5,1,5,1194,0,0,1194,0,1,1,0,3,1,3,6,0,1,2,BuiltIn,1954.0,3,2,539,3,3,2,0,0,192,0,0,0,0,0,,0,July,2006,WD,Normal,159500
1105,2-STORY PUD 1946+,RM,24.0,2016,Pave,,0,Lvl,3,Inside,0,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,304.0,3,3,CBlock,3,3,0,1,0,1,0,630,630,GasA,3,1,5,630,672,0,1302,0,0,2,1,3,1,3,6,0,0,0,Detchd,1970.0,1,2,440,3,3,2,0,0,0,0,0,0,0,0,,0,Apr,2007,WD,Normal,106000
1106,2-STORY 1946+,RL,98.0,12256,Pave,,1,Lvl,3,Corner,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,4,3,PConc,5,3,2,6,1032,1,0,431,1463,GasA,5,1,5,1500,1122,0,2622,1,0,2,1,3,1,4,9,0,2,3,Attchd,1994.0,2,2,712,3,3,2,186,32,0,0,0,0,0,0,,0,Apr,2010,WD,Normal,325000
1107,1-STORY 1946+,RL,114.0,10357,Pave,,1,Lvl,3,Corner,0,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,6,738,1,0,172,910,GasA,4,1,5,1442,0,0,1442,1,0,2,0,3,1,4,6,0,1,3,Attchd,1990.0,3,2,719,3,3,2,0,244,0,0,0,0,0,0,,0,May,2007,WD,Normal,179900
1108,2-STORY 1946+,RL,168.0,23257,Pave,,3,HLS,3,CulDSac,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,4,0,1,0,1,0,868,868,GasA,5,1,5,887,1134,0,2021,0,0,2,1,3,1,4,9,0,1,4,BuiltIn,2006.0,2,2,422,3,3,2,0,100,0,0,0,0,0,0,,0,Sept,2006,New,Partial,274725
1109,2-STORY 1946+,RL,,8063,Pave,,0,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,1,0,1,0,924,924,GasA,5,1,5,948,742,0,1690,0,0,2,1,3,1,3,7,0,1,3,Attchd,2000.0,2,2,463,3,3,2,100,48,0,0,0,0,0,0,,0,Nov,2007,WD,Abnorml,181000
1110,1-STORY 1946+,RL,107.0,11362,Pave,,1,Lvl,3,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,4,3,PConc,5,3,1,6,1039,1,0,797,1836,GasA,5,1,5,1836,0,0,1836,1,0,2,0,3,1,4,7,0,1,4,Attchd,2004.0,3,3,862,3,3,2,125,185,0,0,0,0,0,0,,0,Mar,2009,WD,Normal,280000
1111,2-STORY 1946+,RL,,8000,Pave,,0,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,0,6,219,1,0,554,773,GasA,4,1,5,773,885,0,1658,1,0,2,1,3,1,3,8,0,1,3,Attchd,1995.0,3,2,431,3,3,2,224,84,0,0,0,0,0,0,,0,June,2008,WD,Normal,188000
1112,2-STORY 1946+,RL,80.0,10480,Pave,,0,Lvl,3,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,3,3,CBlock,3,3,0,5,403,1,0,400,803,GasA,3,1,5,1098,866,0,1964,0,0,2,1,4,1,3,8,0,1,4,Attchd,1976.0,2,2,483,3,3,2,0,69,0,0,0,0,0,0,,0,Sept,2008,WD,Normal,205000
1113,1-STORY 1946+,RL,73.0,7100,Pave,,1,Lvl,3,Corner,0,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,1957,Gable,CompShg,WdShing,WdShing,None,0.0,3,3,CBlock,3,3,0,6,708,1,0,108,816,GasA,3,1,4,816,0,0,816,1,0,1,0,2,1,3,5,0,0,0,Detchd,1957.0,1,1,308,3,3,2,0,0,0,0,0,0,0,0,,0,July,2006,WD,Normal,129900
1114,1-STORY 1946+,RL,66.0,8923,Pave,,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,4,643,1,0,365,1008,GasA,4,1,5,1008,0,0,1008,1,0,1,0,2,1,4,6,0,0,0,Attchd,1953.0,1,1,240,3,3,2,0,18,0,0,0,0,0,0,,0,May,2007,WD,Normal,134500
1115,1-STORY 1946+,RL,90.0,5400,Pave,,0,Lvl,3,Inside,0,OldTown,Norm,Norm,1Fam,1Story,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,0,3,415,1,0,418,833,GasA,5,1,5,833,0,0,833,0,0,1,0,2,1,4,4,0,0,0,Detchd,1955.0,1,1,326,3,3,2,0,0,0,0,0,0,0,3,,0,Aug,2006,WD,Normal,117000
1116,1-STORY 1946+,RL,93.0,12085,Pave,,0,Lvl,3,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,328.0,4,3,PConc,5,3,0,6,1004,1,0,730,1734,GasA,5,1,5,1734,0,0,1734,1,0,2,0,3,1,5,7,0,1,4,Attchd,2007.0,2,3,928,3,3,2,0,0,0,0,0,0,0,0,,0,Nov,2007,New,Partial,318000
1117,SPLIT OR MULTI-LEVEL,RL,,7750,Pave,,0,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,6,353,1,0,55,408,GasA,5,1,5,779,640,0,1419,1,0,2,1,3,1,4,7,0,1,3,BuiltIn,2002.0,3,2,527,3,3,2,120,0,0,0,0,0,0,0,,0,Mar,2009,WD,Normal,184100
1118,1-STORY 1946+,RL,57.0,9764,Pave,,1,Lvl,3,FR2,0,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,0,4,702,1,0,192,894,GasA,5,1,5,894,0,0,894,1,0,1,0,3,1,4,5,0,0,0,Attchd,1967.0,2,2,450,3,3,2,0,0,0,0,0,0,0,0,,0,May,2008,WD,Normal,130000
1119,SPLIT OR MULTI-LEVEL,RL,85.0,13825,Pave,,0,Lvl,3,Inside,0,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,0,1,0,1,0,533,533,GasA,3,1,5,1021,580,0,1601,0,1,1,0,3,1,3,6,2,0,0,BuiltIn,1958.0,2,1,300,3,3,2,280,34,0,0,0,0,0,0,,0,Dec,2008,WD,Normal,140000
1120,1-STORY 1946+,RL,70.0,7560,Pave,,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,2,369,1,0,671,1040,GasA,3,1,4,1040,0,0,1040,0,0,1,0,3,1,3,6,0,0,0,Attchd,1959.0,2,1,286,3,3,2,140,0,252,0,0,0,0,2,,0,July,2006,WD,Normal,133700
1121,1-STORY 1945-,RM,59.0,8263,Pave,,0,Bnk,3,Inside,1,IDOTRR,Norm,Norm,1Fam,1Story,6,5,1920,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,BrkTil,3,3,0,1,0,1,0,1012,1012,GasA,3,1,4,1012,0,0,1012,0,0,1,0,2,1,3,6,0,1,4,Detchd,1920.0,1,1,308,3,3,2,0,22,112,0,0,0,0,3,,0,May,2007,WD,Normal,118400
1122,1-STORY 1946+,RL,84.0,10084,Pave,,0,Lvl,3,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,4,3,PConc,4,3,2,6,24,1,0,1528,1552,GasA,5,1,5,1552,0,0,1552,0,0,2,0,3,1,4,7,0,0,0,Attchd,2005.0,2,3,782,3,3,2,144,20,0,0,0,0,0,0,,0,July,2006,New,Partial,212900
1123,1-STORY 1946+,RL,,8926,Pave,,1,Lvl,3,Corner,0,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,1956,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,0,1,0,1,0,672,672,GasA,5,1,4,960,0,0,960,0,0,1,0,3,1,3,5,0,0,0,Basment,1956.0,1,1,288,3,3,2,64,0,0,0,160,0,0,3,,0,Oct,2009,COD,Abnorml,112000
1124,1-STORY 1946+,RL,50.0,9405,Pave,,0,Lvl,3,Inside,0,Edwards,Norm,Norm,1Fam,1Story,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,5,CBlock,3,3,0,1,0,1,0,698,698,GasA,5,1,5,698,0,0,698,0,1,1,0,2,1,3,4,0,0,0,,1947.0,0,0,0,0,0,2,0,200,0,0,0,0,0,0,,0,June,2009,WD,Normal,118000
1125,SPLIT OR MULTI-LEVEL,RL,,9125,Pave,,1,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,3,3,PConc,4,3,0,1,0,1,0,384,384,GasA,4,1,5,812,670,0,1482,0,0,2,1,3,1,4,7,0,1,3,Attchd,1992.0,3,2,392,3,3,2,100,25,0,0,0,0,0,0,,0,July,2007,WD,Normal,163900
1126,1-STORY 1946+,RL,60.0,10434,Pave,,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,0,1,0,1,0,1005,1005,GasA,3,1,5,1005,0,0,1005,0,0,1,0,2,1,2,5,0,1,3,Detchd,1977.0,1,2,672,2,2,2,0,0,0,0,0,0,0,0,,0,Nov,2009,WD,Normal,115000
1127,1-STORY PUD 1946+,RL,53.0,3684,Pave,,0,Lvl,3,Inside,0,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,4,3,PConc,4,3,0,1,0,1,0,1373,1373,GasA,5,1,5,1555,0,0,1555,0,0,2,0,2,1,4,7,0,1,3,Attchd,2007.0,3,3,660,3,3,2,143,20,0,0,0,0,0,0,,0,June,2009,WD,Normal,174000
1128,1-STORY 1946+,RL,182.0,14572,Pave,,3,Lvl,3,Corner,0,Gilbert,Norm,Norm,1Fam,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,6,1300,1,0,230,1530,GasA,5,1,5,1530,0,0,1530,1,0,2,0,3,1,4,7,0,1,4,Attchd,2004.0,3,3,630,3,3,2,144,36,0,0,0,0,0,0,,0,Nov,2007,WD,Family,259000
1129,2-STORY 1946+,RL,59.0,11796,Pave,,1,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,1,0,1,0,847,847,GasA,5,1,5,847,1112,0,1959,0,0,2,1,4,1,4,8,0,1,4,BuiltIn,2004.0,3,2,434,3,3,2,100,48,0,0,0,0,0,0,,0,July,2007,WD,Normal,215000
1130,DUPLEX,RM,60.0,7200,Pave,Grvl,0,Lvl,3,Inside,0,OldTown,Norm,Norm,Duplex,SFoyer,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,3,3,CBlock,4,3,3,6,936,1,0,0,936,GasA,3,1,5,936,0,0,936,1,0,1,0,2,1,3,4,0,0,0,Detchd,1980.0,1,2,672,3,3,2,49,0,0,0,0,0,0,0,,0,Aug,2007,WD,Normal,140000
1131,1-1/2 STORY FIN,RL,65.0,7804,Pave,,0,Lvl,3,Inside,0,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,BrkTil,3,3,0,4,622,1,0,500,1122,GasA,3,1,5,1328,653,0,1981,1,0,2,0,4,1,4,7,2,2,3,Detchd,1981.0,1,2,576,3,3,2,431,44,0,0,0,0,0,3,,0,Dec,2009,WD,Normal,135000
1132,1-STORY 1946+,RL,63.0,10712,Pave,,0,Lvl,3,Inside,0,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,4,212,1,0,762,974,GasA,3,1,5,974,0,0,974,0,0,1,0,3,1,3,5,0,0,0,,1991.0,0,0,0,0,0,2,0,28,0,0,0,0,0,3,,0,Sept,2007,Oth,Abnorml,93500
1133,2-STORY 1945-,RM,90.0,9900,Pave,,0,Lvl,3,Inside,0,OldTown,Norm,Norm,1Fam,2Story,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0,1,0,1008,1008,GasW,3,1,5,1178,1032,0,2210,0,0,2,0,5,1,2,8,0,0,0,Detchd,1930.0,1,1,205,2,3,0,0,48,0,0,0,0,0,0,,0,May,2007,WD,Normal,117500
1134,2-STORY 1946+,RL,80.0,9828,Pave,,1,Lvl,3,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,6,584,1,0,544,1128,GasA,5,1,5,1142,878,0,2020,0,0,2,1,3,1,4,8,0,1,3,Attchd,1995.0,2,2,466,3,3,2,0,155,0,0,0,0,0,0,,0,June,2009,WD,Normal,239500
1135,2-STORY 1946+,RL,57.0,8773,Pave,,1,HLS,3,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,2,1,0,1,0,916,916,GasA,4,1,5,916,684,0,1600,0,0,2,1,3,1,3,7,0,1,3,Attchd,1997.0,3,2,460,3,3,2,100,38,0,0,0,0,0,0,,0,Aug,2007,WD,Normal,169000
1136,1-STORY 1945-,RM,60.0,6180,Pave,,0,Lvl,3,Corner,0,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,0,1,0,1,0,960,960,GasA,3,0,5,986,0,0,986,0,0,1,0,2,1,3,5,0,1,4,Detchd,1926.0,1,1,180,3,3,2,0,128,0,0,0,0,0,0,,0,May,2007,WD,Normal,102000
1137,1-1/2 STORY FIN,RL,80.0,9600,Pave,,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,0,4,280,1,0,752,1032,GasA,3,1,4,1032,220,0,1252,0,0,1,0,3,1,3,6,0,0,0,Attchd,1950.0,1,1,288,3,3,2,0,0,96,0,0,0,0,0,,0,Apr,2008,WD,Abnorml,119000
1138,1-1/2 STORY FIN,RL,54.0,6342,Pave,,0,Lvl,3,Inside,0,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,0,1,0,1,0,780,780,GasA,4,0,5,780,240,0,1020,0,0,1,0,2,1,3,6,0,0,0,,1875.0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,,0,May,2010,WD,Normal,94000
1139,1-STORY 1946+,RL,,9819,Pave,,1,Lvl,3,Inside,1,Mitchel,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,None,0.0,3,3,PConc,3,3,3,5,1567,1,0,0,1567,GasA,3,1,5,1567,0,0,1567,1,0,2,0,2,1,4,5,0,2,3,Attchd,1977.0,2,2,714,3,3,2,264,32,0,0,0,0,0,0,,0,May,2009,WD,Normal,196000
1140,1-STORY 1945-,RL,98.0,8731,Pave,,1,Lvl,3,Inside,0,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,2,BrkTil,3,3,0,4,645,1,0,270,915,GasA,3,1,5,1167,0,0,1167,0,0,1,0,3,1,3,6,5,1,4,Detchd,1972.0,1,2,495,3,3,2,0,0,216,0,126,0,0,0,,0,May,2007,WD,Normal,144000
1141,1-STORY 1946+,RL,60.0,7350,Pave,,0,Lvl,3,Corner,0,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,852,1,0,100,952,GasA,3,1,5,952,0,0,952,1,0,1,0,2,1,3,4,0,0,0,Detchd,1988.0,1,2,840,3,3,2,0,0,0,0,0,0,0,0,,0,June,2008,COD,Abnorml,139000
1142,2-STORY 1946+,RL,,10304,Pave,,1,Lvl,3,CulDSac,0,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,3,4,CBlock,3,3,0,5,381,1,0,399,780,GasA,5,1,5,1088,780,0,1868,1,0,2,1,4,1,4,9,0,1,3,Attchd,1976.0,1,2,484,3,3,2,448,96,0,0,0,0,0,0,,0,Oct,2009,WD,Normal,197500
1143,2-STORY 1946+,RL,77.0,9965,Pave,,0,Lvl,3,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,340.0,4,3,PConc,5,3,3,6,1150,1,0,316,1466,GasA,5,1,5,1466,1362,0,2828,1,0,3,0,4,1,4,11,0,1,3,BuiltIn,2006.0,2,3,1052,3,3,2,125,144,0,0,0,0,0,0,,0,Apr,2007,New,Partial,424870
1144,1-STORY 1946+,RL,,9000,Pave,,0,Lvl,3,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,CBlock,3,3,0,6,288,1,0,718,1006,GasA,3,1,5,1006,0,0,1006,0,0,1,0,3,1,3,5,0,0,0,,1959.0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,,0,July,2008,WD,Normal,80000
1145,2 FAMILY CONVERSION,RL,60.0,12180,Pave,,0,Lvl,3,Inside,0,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,BrkTil,4,3,0,4,348,1,0,324,672,Grav,2,0,4,672,252,0,924,1,0,1,0,2,1,2,5,0,0,0,Detchd,1941.0,1,1,280,3,3,2,0,0,0,0,0,0,0,3,,0,July,2010,WD,Normal,80000
1146,1-1/2 STORY FIN,RM,52.0,6240,Pave,,0,Lvl,3,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,0,1,0,1,0,1042,1042,GasA,5,1,5,1042,534,0,1576,0,0,1,0,3,1,3,8,0,1,4,Detchd,1928.0,1,1,225,3,3,2,0,0,0,0,0,0,0,0,,0,Aug,2006,WD,Family,149000
1147,1-STORY 1946+,RL,,11200,Pave,,0,Lvl,3,Inside,0,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,CompShg,Wd Sdng,WdShing,BrkFace,85.0,4,3,CBlock,4,3,0,6,1258,1,0,40,1298,GasA,3,1,5,1298,0,0,1298,1,0,2,0,3,1,4,5,0,1,3,Attchd,1985.0,1,2,403,3,3,2,165,26,0,0,0,0,0,0,,0,May,2006,WD,Normal,180000
1148,2-STORY 1945-,RL,75.0,12000,Pave,,0,Bnk,3,Inside,0,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,3,275,1,0,429,704,GasA,5,1,5,860,704,0,1564,0,0,1,1,3,1,2,7,0,1,4,Attchd,1941.0,1,1,234,3,3,2,0,0,0,0,0,0,0,0,,0,July,2009,WD,Normal,174500
1149,1-1/2 STORY FIN,RM,,5700,Pave,,0,Lvl,3,Inside,0,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,0,1,0,1,0,572,572,GasA,3,1,5,572,539,0,1111,0,0,1,0,2,1,3,5,0,1,4,Detchd,1982.0,1,1,288,3,3,2,0,0,176,0,0,0,0,0,,0,Aug,2008,WD,Normal,116900
1150,2-STORY 1945-,RM,50.0,9000,Pave,,0,Lvl,3,Inside,0,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,0,5,624,1,0,26,650,GasA,5,1,5,832,650,0,1482,0,1,1,0,3,1,3,7,0,0,0,Detchd,1930.0,1,2,324,3,3,2,0,0,0,0,0,0,0,0,,0,July,2009,WD,Normal,143000
1151,1-STORY 1946+,RL,57.0,8280,Pave,,1,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,0,1,0,1,0,932,932,GasA,5,1,4,932,0,0,932,0,0,1,0,2,1,4,4,0,1,4,Attchd,1950.0,1,1,306,3,3,2,0,0,214,0,0,0,0,4,,0,Nov,2007,WD,Normal,124000
1152,1-STORY 1946+,RL,134.0,17755,Pave,,0,Lvl,3,Inside,0,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,3,3,CBlock,3,3,0,4,176,1,0,1290,1466,GasA,3,1,5,1466,0,0,1466,0,0,1,1,3,1,2,6,0,2,4,Attchd,1959.0,3,2,528,3,3,2,0,140,0,0,100,0,0,0,,0,Nov,2006,WD,Normal,149900
1153,1-STORY 1946+,RL,90.0,14115,Pave,,1,Lvl,3,Inside,0,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,None,0.0,3,3,PConc,3,3,0,5,296,6,547,230,1073,GasA,5,1,5,1811,0,0,1811,0,0,1,0,2,1,5,6,0,1,4,Attchd,1956.0,3,2,470,3,3,2,0,0,280,0,0,0,0,0,,0,July,2006,WD,Abnorml,230000
1154,1-STORY 1945-,RM,,5890,Pave,,0,Lvl,3,Corner,0,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3,3,2,5,538,1,0,278,816,GasA,5,1,5,816,0,0,816,0,0,1,0,2,1,3,5,0,0,0,Detchd,2002.0,1,1,432,3,3,2,0,0,96,0,0,0,0,0,,0,June,2008,WD,Normal,120500
1155,2-STORY 1946+,RL,,13700,Pave,,1,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,3,3,CBlock,3,3,3,5,454,1,0,410,864,GasA,3,1,5,902,918,0,1820,0,0,1,2,4,1,4,8,0,2,4,Attchd,1965.0,1,2,492,3,3,2,60,84,0,0,273,0,0,4,,0,May,2008,WD,Normal,201800
1156,1-STORY 1946+,RL,90.0,10768,Pave,,1,Lvl,3,Corner,0,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,4,4,CBlock,4,3,3,5,1157,1,0,280,1437,GasA,3,1,5,1437,0,0,1437,1,0,2,0,3,1,4,6,0,1,2,Attchd,1976.0,2,2,528,3,3,2,0,21,0,0,180,0,0,0,,0,July,2007,WD,Normal,218000
1157,SPLIT OR MULTI-LEVEL,RL,85.0,9350,Pave,,0,Lvl,3,Inside,0,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,4,PConc,3,3,3,5,633,1,0,586,1219,GasA,4,1,5,1265,0,0,1265,0,1,2,0,3,1,4,6,0,1,4,Attchd,1965.0,2,2,502,3,3,2,0,92,0,96,0,0,0,3,,0,Oct,2008,WD,Normal,179900
1158,1-STORY PUD 1946+,RL,34.0,5001,Pave,,1,Lvl,3,Inside,0,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,4,3,PConc,4,3,0,6,904,1,0,410,1314,GasA,5,1,5,1314,0,0,1314,1,0,2,0,2,1,4,6,0,1,4,Attchd,2008.0,2,2,626,3,3,2,172,62,0,0,0,0,0,0,,0,July,2009,WD,Normal,230000
1159,1-STORY 1946+,RL,92.0,11932,Pave,,0,Lvl,3,FR2,0,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,4,3,PConc,4,3,0,1,0,1,0,1580,1580,GasA,5,1,5,1580,0,0,1580,0,0,2,0,3,1,4,7,0,0,0,Attchd,2008.0,2,3,830,3,3,2,0,24,0,0,0,0,0,0,,0,June,2008,ConLD,Partial,235128
1160,2-STORY 1946+,RL,76.0,9120,Pave,,0,Lvl,3,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,4,3,CBlock,3,3,0,5,442,1,0,459,901,GasA,3,1,5,943,933,0,1876,0,0,2,1,4,1,4,8,0,1,3,Attchd,1974.0,2,2,540,4,3,2,0,69,0,0,0,0,0,0,,0,July,2008,WD,Normal,185000
1161,2-STORY PUD 1946+,RL,24.0,2280,Pave,,0,Lvl,3,Inside,0,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,BrkComm,None,0.0,3,3,CBlock,4,3,0,5,311,1,0,544,855,GasA,2,1,5,855,601,0,1456,0,0,2,1,3,1,3,7,0,1,3,Attchd,1978.0,1,2,440,3,3,2,26,0,0,0,0,0,0,0,,0,July,2010,WD,Normal,146000
