Rating,Date,Description,Hotel_name,City,Country
10,17-03-2022,Steps away from train station,Warwick Geneva,Geneva,Switzerland
10,13-03-2022,Excellent location right next to the train station,Warwick Geneva,Geneva,Switzerland
8,10-03-2022,호텔에서 회의가 있었던 국제기구 간에 트램이 있어서 참 편리했습니다. 하루에도 몇번씩 숙소를 오갈 수가 있어서…,Warwick Geneva,Geneva,Switzerland
10,07-03-2022,"Danke für gute Empfang, sehr schönes Zimmer, ruhig und sauber, gute Lage und gerne wieder. 👌👌👌👌👌. Beste Hotel die ich je gehabt habe 😍👌",Warwick Geneva,Geneva,Switzerland
8,08-02-2022,對於第二天要去搭飛機的人很方便及適合,Warwick Geneva,Geneva,Switzerland
8,07-02-2022,"Central location, quiet & calm although close to the train station. Very helpful & friendly personnel. Very clean room & bathroom. I enjoyed my stay overall.",Warwick Geneva,Geneva,Switzerland
8,18-01-2022,Proximity to the train & bus stations,Warwick Geneva,Geneva,Switzerland
8,15-01-2022,Location is great. Clean but noisy.,Warwick Geneva,Geneva,Switzerland
2,11-01-2022,"Hotel confortável, mas que me cobrou, após o checkout, por produtos do mini-bar que não consumi. Mais de 240 reais foram cobrados em meu cartão. Já mandei e-mails e não tive resposta. Fiquei em hotéis de alto nível na mesma viagem, como o Estherea (Amsterdã) Splendid (Paris) e Opera (Zurique), dentre outros e isso nunca aconteceu. Estou tentando o ressarcimento e não obtive resposta. Estou estarrecida e não poderia imaginar que isso aconteceria em um hotel 4 estrelas.",Warwick Geneva,Geneva,Switzerland
10,10-01-2022,The hotel was very clean. The staff was very friendly. It was also in a great location! Very easy to get around Geneva from the hotels location. Overall I had a very great experience at the Warwick Geneva.,Warwick Geneva,Geneva,Switzerland
8,09-01-2022,Muy bonito el hotel,Warwick Geneva,Geneva,Switzerland
8,03-01-2022,"It is good, nice 4 stars hotel, we have 4 ppl with two rooms attached could open door, very convenient, Hotel is comfortable, clean with good service. Price we paid for the 2 rooms is good less than 400 US dollar 👍",Warwick Geneva,Geneva,Switzerland
6,02-01-2022,"Free Wifi only limit to 2 devise and cannot change after you  signed in with the devise.  Not happy with that.
Room temperature also not able to change and can't get help from the receptionist.",Warwick Geneva,Geneva,Switzerland
8,31-12-2021,Good location. Free access to a commercial gym which is fully equipped and has les mills classes. Free transport card within Geneva.,Warwick Geneva,Geneva,Switzerland
10,25-12-2021,Easy access from train station. Clean. Kind and helpful staff.,Warwick Geneva,Geneva,Switzerland
8,19-12-2021,"Hotel antiguo pero bien cuidado, con buena ubicación frente a la estación de Ginebra y muy cerca caminando de todo",Warwick Geneva,Geneva,Switzerland
8,18-12-2021,"zentral, sauber ok",Warwick Geneva,Geneva,Switzerland
10,06-12-2021,Super convenient location- right across the street from the train station. The hotel was beautiful. The rooms were very comfortable. We would definitely stay here again!,Warwick Geneva,Geneva,Switzerland
10,01-12-2021,Excelente localização. Hotel de alto padrão com segurança em relação ao combate a covid 19.,Warwick Geneva,Geneva,Switzerland
4,28-11-2021,Area a bit shady and full of protests around this year,Warwick Geneva,Geneva,Switzerland
8,24-11-2021,"Ambiente agradável, café da manhã bom, muito bem localizado, na área central e ao lado da estação de trem. O atendimento foi o destaque com pessoas falando português e com um rapaz chamado Mohamed que só descansa depois de atender bem os hóspedes. A única coisa que não gostei foi o carpete nos quartos.",Warwick Geneva,Geneva,Switzerland
8,23-11-2021,Enjoyed our one night stay at this hotel. It’s a little more on the out dated side as far as furniture/carpeting ect but very clean and well kept. Great location near the train station to get to the airport and other locations throughout the country. Easy walk to lake Geneva and old town. Provided with a free transportation card at check in which was great.,Warwick Geneva,Geneva,Switzerland
10,20-11-2021,Pleasant,Warwick Geneva,Geneva,Switzerland
10,20-11-2021,Great room upgrade with outdoor terrace had a decent view amd the room was very comfy,Warwick Geneva,Geneva,Switzerland
10,02-11-2021,"Sehr freundliches Personal. Das Zimmer war sehr sauber und in einem guten Zustand. Die Lage sehr gut, direkt beim Bahnhof.",Warwick Geneva,Geneva,Switzerland
8,30-10-2021,convenient net to rail service,Warwick Geneva,Geneva,Switzerland
10,16-10-2021,"I had an amazing weekend at the Warwick. Service was excellent, room was nice and clean. Location was perfect! I would definitely stay here again. Staff was superfriendly and helpful!",Warwick Geneva,Geneva,Switzerland
10,15-10-2021,"Good cozy Hotel directly located next to Geneva trainstation. Service and Staff was on point, location absolutly awesome! Trains, trams and buses just in front of the hotel so it's easy to get around! While staying at the hotel, you will get a Geneva transportation card for free, so you can use public transport for free! The lake is within walking distance (approx. 5-7 min) and many restaurants and bars near the hotel! Very close to UN and WTO too! 
Only drawback is (like in other hotels too) poor choice of pillows! Furnishing is used but okay! Definitely worth staying!! High recommendation!",Warwick Geneva,Geneva,Switzerland
10,12-10-2021,"I highly recommend Warwick Geneva Hotel Stay as it has close access to all public transport. Right at the center of the city and close to most of the local tourist spots by walking.
Many restaurants in the locality to try variety of food and also supermarkets close by. 

Would like to stay here again on my next business trip.

Arya from India  :)",Warwick Geneva,Geneva,Switzerland
8,11-10-2021,"Hotel located in a good part of Geneva, close to the central train station. Rooms are okay, not too big but also not very small. Iron board is part of the standard room offering, also free water is included. 
Bathroom is really outdated and mixing cold and warm water when taking a shower in the bath is something I did not have to do for ages, and hope next time this is fixed and upgraded",Warwick Geneva,Geneva,Switzerland
8,09-10-2021,If you need internet to work from your room. It is impossible. Only in the lobby or you have to book a meeting room. All of the other services are great as well as the location.,Warwick Geneva,Geneva,Switzerland
6,07-10-2021,Good location good services but not what I expect,Warwick Geneva,Geneva,Switzerland
10,30-09-2021,Location was key and the staff were friendly helpful,Warwick Geneva,Geneva,Switzerland
6,14-09-2021,Excellent location Hotel outdated and strong cigarette smells.,Warwick Geneva,Geneva,Switzerland
10,13-09-2021,"Godt hotel, venlig personale hurtig check in, kommer helt sikkert igen,",Warwick Geneva,Geneva,Switzerland
10,06-09-2021,Clean!,Warwick Geneva,Geneva,Switzerland
8,31-08-2021,Great location close to train station. Not ina great neighborhood though. Small rooms.,Warwick Geneva,Geneva,Switzerland
2,30-08-2021,"There were no toiletries available 
No bathrobes or slippers in room
It was not as described
Did not give us twin room as in confirmation",Warwick Geneva,Geneva,Switzerland
6,26-08-2021,"Drugs in the hotel! Be aware! Overall, we liked the location. But, when operating the air conditioner in the room,  a cloud of drug fumes entered our room from one of the adjacent rooms. We immediately called the reception, and nothing was done. In the following morning, we complained, they said they know of this problem, but didn't even offer an apology. I am very upset. At the least, they should have reimbursed the couple of nights when this problem happened.",Warwick Geneva,Geneva,Switzerland
8,22-08-2021,"Our stay was awesome,  we are going back.  Please keep up the good works.  BEAUTIFUL 😍.",Warwick Geneva,Geneva,Switzerland
8,22-08-2021,"cerca de todo, en frente de la estación central de Ginebra,",Warwick Geneva,Geneva,Switzerland
10,19-08-2021,Property was affordable and very close to main train station,Warwick Geneva,Geneva,Switzerland
10,18-08-2021,"Good quality, specially the bed / beddings are excellent compare it to other hotels. Some things are outdated and can be renewed / modernized  but still fine and clean, which is most important. Friendly and helpful people at the desk and the cleaners really do their job. We had a great stay.",Warwick Geneva,Geneva,Switzerland
10,09-08-2021,"Great location next to the Cornavin train station. Free traintransport from the airport and of course complimentary travel card for all public transport in GVA (including traint to the airport). 

The beds were very comfortable. The room had big windows with view to the transtation area. Very convenient location with a shoping mall in the basement of the same building, including Migros, Denner, KFC and Mc Donald. 

Only negative would be that the water pressure in the sink and shower was a bit low, and it was hard to regulate the temperature in the shower with hot/cold levers instead of a single temperature regulation.",Warwick Geneva,Geneva,Switzerland
10,06-08-2021,Excelente,Warwick Geneva,Geneva,Switzerland
8,31-07-2021,موقع مميز جدا .. السرير والوسائد مريحة .. الاستقبال متفهم,Warwick Geneva,Geneva,Switzerland
