Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
2663,2-STORY 1946+,RL,,13215,Pave,,1,Lvl,3,Corner,0,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,112.0,4,3,PConc,4,3,0,6,994.0,1,0.0,426.0,1420.0,GasA,5,1,5,1426,488,0,1914,1.0,0.0,2,1,3,1,4,9,0,1,3,BuiltIn,2004.0,2,3.0,746.0,3,3,2,168,127,0,0,0,0,0,0,,0,Feb,2006,WD,Normal
2664,1-STORY PUD 1946+,RL,48.0,5911,Pave,,0,Lvl,3,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,278.0,5,3,PConc,5,3,0,6,472.0,1,0.0,1088.0,1560.0,GasA,5,1,5,1565,0,0,1565,1.0,0.0,2,0,2,1,5,6,0,1,4,Attchd,2005.0,2,2.0,556.0,3,3,2,196,56,0,0,0,0,0,0,,0,Mar,2006,WD,Normal
2665,1-STORY 1946+,RL,61.0,7740,Pave,,0,Lvl,3,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,518.0,4,3,PConc,5,4,0,6,1023.0,1,0.0,663.0,1686.0,GasA,5,1,5,1686,0,0,1686,1.0,0.0,2,0,1,1,5,6,0,1,4,Attchd,2006.0,3,3.0,899.0,3,3,2,266,100,0,0,0,0,0,0,,0,June,2006,New,Partial
2666,1-STORY PUD 1946+,RL,48.0,6373,Pave,,0,Lvl,3,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5,3,PConc,5,4,0,6,415.0,1,0.0,1251.0,1666.0,GasA,5,1,5,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,0,1,4,Attchd,2006.0,2,2.0,575.0,3,3,2,228,75,0,0,0,0,0,0,,0,June,2006,New,Partial
2667,2-STORY 1946+,RL,65.0,10237,Pave,,0,Lvl,3,Inside,0,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,728.0,728.0,GasA,5,1,5,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,0,1,4,Attchd,2005.0,3,2.0,390.0,3,3,2,0,24,0,0,0,0,0,0,,0,Feb,2006,New,Partial
2668,2-STORY 1946+,RL,65.0,10237,Pave,,0,Lvl,3,Inside,0,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,738.0,738.0,GasA,5,1,5,738,754,0,1492,0.0,0.0,2,1,3,1,4,8,0,0,0,Attchd,2006.0,3,2.0,440.0,3,3,2,0,32,0,0,0,0,0,0,,0,Sept,2006,New,Partial
2669,1-STORY 1946+,RL,102.0,11660,Pave,,1,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1326.0,1326.0,GasA,5,1,5,1326,0,0,1326,0.0,0.0,2,0,3,1,4,6,0,0,0,Attchd,2006.0,3,2.0,427.0,3,3,2,100,0,0,0,0,0,0,0,,0,July,2006,New,Partial
2670,2-STORY 1946+,RL,96.0,11631,Pave,,1,Lvl,3,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,236.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1052.0,1052.0,GasA,5,1,5,1052,1321,0,2373,0.0,0.0,2,1,4,1,4,9,0,1,4,BuiltIn,2004.0,3,3.0,632.0,3,3,2,120,46,0,0,0,0,0,0,,0,June,2006,New,Partial
2671,2-STORY 1946+,RL,75.0,9073,Pave,,1,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,738.0,738.0,GasA,5,1,5,738,754,0,1492,0.0,0.0,2,1,3,1,4,8,0,0,0,Attchd,2006.0,3,2.0,440.0,3,3,2,100,32,0,0,0,0,0,0,,0,Oct,2006,New,Partial
2672,1-STORY PUD 1946+,RL,43.0,3087,Pave,,0,Lvl,3,Inside,0,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,4,3,PConc,4,3,2,6,453.0,1,0.0,767.0,1220.0,GasA,5,1,5,1364,0,0,1364,1.0,0.0,2,0,2,1,4,6,0,1,4,Attchd,2006.0,3,2.0,437.0,3,3,2,100,16,0,0,0,0,0,0,,0,Nov,2006,New,Partial
2673,1-STORY PUD 1946+,RL,,2938,Pave,,0,Lvl,3,Inside,0,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4,3,2,6,1038.0,1,0.0,330.0,1368.0,GasA,5,1,5,1511,0,0,1511,1.0,0.0,2,0,2,1,4,5,0,1,3,Attchd,2002.0,3,2.0,398.0,3,3,2,130,30,0,0,0,0,0,0,,0,May,2006,WD,Normal
2674,1-STORY PUD 1946+,RM,,3072,Pave,,0,Lvl,3,Inside,0,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,4,3,PConc,4,3,0,6,1059.0,1,0.0,306.0,1365.0,GasA,5,1,5,1548,0,0,1548,1.0,0.0,2,0,2,1,4,7,0,1,3,Attchd,2004.0,3,2.0,388.0,3,3,2,143,20,0,0,0,0,0,0,,0,Sept,2006,WD,Normal
2675,1-STORY PUD 1946+,RL,43.0,3010,Pave,,0,Lvl,3,Inside,0,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,4,3,PConc,4,3,3,6,16.0,1,0.0,1126.0,1142.0,GasA,5,1,5,1142,0,0,1142,0.0,0.0,2,0,2,1,4,6,0,0,0,Attchd,2005.0,3,2.0,440.0,3,3,2,90,0,0,0,0,0,0,0,,0,June,2006,New,Partial
2676,2-STORY 1946+,RL,59.0,9171,Pave,,1,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,848.0,848.0,GasA,5,1,5,848,750,0,1598,0.0,0.0,2,1,3,1,4,7,0,1,4,Attchd,2004.0,3,2.0,433.0,3,3,2,100,48,0,0,0,0,0,0,,0,July,2006,WD,Normal
2677,2-STORY 1946+,RL,,8658,Pave,,1,Lvl,3,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,5,732.0,1,0.0,250.0,982.0,GasA,5,1,5,1008,881,0,1889,0.0,0.0,2,1,3,1,3,9,0,1,3,Attchd,2000.0,3,2.0,431.0,3,3,2,0,0,0,0,0,0,0,0,,0,Apr,2006,WD,Normal
2678,2-STORY 1946+,RL,,12104,Pave,,1,Lvl,3,FR3,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1035.0,1035.0,GasA,4,1,5,1082,1240,0,2322,0.0,0.0,3,1,4,1,4,8,0,0,0,Attchd,2006.0,2,3.0,617.0,3,3,2,400,45,0,0,0,0,0,0,,0,Aug,2006,New,Partial
2679,2-STORY 1946+,RL,84.0,9660,Pave,,1,Lvl,3,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,4,3,PConc,4,3,0,6,791.0,1,0.0,253.0,1044.0,GasA,5,1,5,1079,897,0,1976,1.0,0.0,2,1,3,1,4,7,0,1,5,Attchd,1998.0,3,3.0,885.0,3,3,2,210,31,0,0,0,0,0,0,,0,Feb,2006,WD,Normal
2680,2-STORY 1946+,RL,83.0,9545,Pave,,0,Lvl,3,Corner,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,322.0,4,3,PConc,4,3,1,6,505.0,1,0.0,655.0,1160.0,GasA,5,1,5,1205,1029,0,2234,1.0,0.0,2,1,3,1,4,7,0,1,3,BuiltIn,2000.0,2,3.0,768.0,3,3,2,0,50,0,0,0,0,0,0,,0,June,2006,WD,Normal
2681,2-STORY 1946+,RL,,9233,Pave,,1,Lvl,3,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,877.0,4,3,PConc,5,3,2,6,1182.0,1,0.0,358.0,1540.0,GasA,5,1,5,1540,1315,0,2855,1.0,0.0,2,1,4,1,5,9,0,1,3,Attchd,2000.0,2,3.0,774.0,3,3,2,247,55,0,0,0,0,0,0,,0,Mar,2006,WD,Normal
2682,2-STORY 1946+,RL,83.0,10019,Pave,,1,Lvl,3,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,4,3,PConc,4,3,0,5,527.0,1,0.0,815.0,1342.0,GasA,5,1,5,1358,1368,0,2726,0.0,0.0,2,1,4,1,4,9,0,1,5,Attchd,1995.0,2,3.0,725.0,3,3,2,307,169,168,0,0,0,0,0,,0,June,2006,WD,Normal
2683,2-STORY 1946+,RL,114.0,17242,Pave,,1,Lvl,3,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,9,5,1993,1994,Hip,CompShg,MetalSd,MetalSd,BrkFace,738.0,4,4,PConc,5,3,3,3,292.0,6,1393.0,48.0,1733.0,GasA,5,1,5,1933,1567,0,3500,1.0,0.0,3,1,4,1,5,11,0,1,3,Attchd,1993.0,2,3.0,959.0,3,3,2,870,86,0,0,210,0,0,0,,0,May,2006,WD,Normal
2684,2-STORY 1946+,RL,,10236,Pave,,1,Lvl,3,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,501.0,4,3,PConc,4,3,3,6,380.0,4,168.0,742.0,1290.0,GasA,5,1,5,1305,1189,0,2494,1.0,0.0,2,1,4,1,4,9,0,1,3,Attchd,1994.0,3,3.0,803.0,3,3,2,200,95,0,0,0,0,0,4,,0,June,2006,WD,Normal
2685,2-STORY 1946+,RL,,12585,Pave,,1,Lvl,3,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,420.0,4,3,PConc,4,3,0,2,247.0,6,1039.0,0.0,1286.0,GasA,5,1,5,1565,1234,0,2799,1.0,0.0,2,1,3,1,4,8,0,1,3,Attchd,1993.0,3,3.0,704.0,3,3,2,432,136,0,0,0,0,0,0,,0,Oct,2006,WD,Normal
2686,2-STORY 1946+,RL,75.0,12447,Pave,,1,Lvl,3,Inside,0,Somerst,RRAn,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,CemntBd,CmentBd,Stone,192.0,4,3,PConc,4,4,0,1,0.0,1,0.0,1100.0,1100.0,GasA,5,1,5,1116,848,0,1964,0.0,0.0,2,1,3,1,4,8,0,1,4,BuiltIn,2005.0,3,2.0,760.0,3,3,2,200,70,0,0,0,0,0,0,,0,Jan,2006,New,Partial
2687,1-STORY 1946+,RL,49.0,15218,Pave,,1,Lvl,3,CulDSac,0,Somerst,RRAn,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,4,0,6,1562.0,1,0.0,108.0,1670.0,GasA,5,1,5,1670,0,0,1670,1.0,0.0,2,1,2,1,4,6,0,1,4,Attchd,2006.0,2,3.0,928.0,3,3,2,0,240,200,0,0,0,0,0,,0,Sept,2006,New,Partial
2688,1-STORY 1946+,RL,85.0,10936,Pave,,0,Lvl,3,Corner,0,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1504.0,1504.0,GasA,5,1,5,1504,0,0,1504,0.0,0.0,2,0,3,1,4,7,0,0,0,Attchd,2006.0,3,2.0,510.0,3,3,2,144,0,0,0,0,0,0,0,,0,Sept,2006,New,Partial
2689,1-STORY 1946+,FV,72.0,8640,Pave,,0,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,6,24.0,1,0.0,1254.0,1278.0,GasA,5,1,5,1278,0,0,1278,0.0,0.0,2,0,2,1,4,5,0,0,0,Attchd,2006.0,2,2.0,584.0,3,3,2,0,60,0,0,0,0,0,0,,0,Oct,2006,New,Partial
2690,2-STORY 1946+,FV,100.0,13162,Pave,,0,Lvl,3,Corner,0,Somerst,Feedr,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,0,6,1836.0,1,0.0,200.0,2036.0,GasA,5,1,5,2036,604,0,2640,1.0,0.0,3,1,3,1,5,11,0,1,4,Attchd,2006.0,2,3.0,792.0,3,3,2,0,265,0,0,0,0,0,0,,0,Nov,2006,New,Partial
2691,2-STORY 1946+,FV,65.0,8125,Pave,,0,Lvl,3,Inside,0,Somerst,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,858.0,858.0,GasA,5,1,5,858,858,0,1716,0.0,0.0,2,1,3,1,4,7,0,0,0,Attchd,2005.0,2,2.0,615.0,3,3,2,0,53,0,0,0,0,0,0,,0,Feb,2006,WD,Normal
2692,1-STORY 1946+,RL,74.0,7733,Pave,,1,Lvl,3,Inside,0,SawyerW,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,6,24.0,1,0.0,1118.0,1142.0,GasA,5,1,5,1142,0,0,1142,0.0,0.0,1,1,3,1,4,5,0,0,0,,2005.0,0,0.0,0.0,0,0,2,4,50,0,0,0,0,0,0,,0,Jan,2006,WD,Normal
2693,1-STORY 1946+,RL,91.0,11024,Pave,,1,Lvl,3,Corner,0,SawyerW,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,118.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1400.0,1400.0,GasA,5,1,5,1400,0,0,1400,0.0,0.0,2,0,3,1,4,6,0,0,0,Attchd,2005.0,2,2.0,612.0,3,3,2,144,55,0,0,0,0,0,0,,0,Oct,2006,New,Partial
2694,1-STORY 1946+,RL,63.0,13072,Pave,,0,Lvl,3,Inside,0,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,1,0.0,1,0.0,1131.0,1131.0,GasA,5,1,5,1131,0,0,1131,0.0,0.0,1,1,3,1,4,6,0,0,0,,2005.0,0,0.0,0.0,0,0,2,0,39,0,0,0,0,0,0,,0,Mar,2006,New,Partial
2695,2-STORY 1946+,RL,65.0,7800,Pave,,0,Lvl,3,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,4,3,PConc,4,3,0,1,0.0,1,0.0,891.0,891.0,GasA,5,1,5,891,795,0,1686,0.0,0.0,2,1,3,1,4,8,0,0,0,Attchd,2005.0,3,2.0,462.0,3,3,2,144,101,0,0,0,0,0,0,,0,Apr,2006,WD,Normal
2696,2-STORY 1946+,RL,74.0,7632,Pave,,1,Lvl,3,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,96.0,4,3,PConc,4,3,0,1,0.0,1,0.0,784.0,784.0,GasA,5,1,5,831,754,0,1585,0.0,0.0,2,1,3,1,4,7,0,0,0,Attchd,2005.0,2,2.0,449.0,3,3,2,100,77,0,0,0,0,0,0,,0,Mar,2006,WD,Normal
2697,2-STORY 1946+,RL,70.0,8304,Pave,,1,Lvl,3,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,1,0.0,1,0.0,941.0,941.0,GasA,5,1,5,941,896,0,1837,0.0,0.0,2,1,3,1,3,7,0,0,0,Attchd,1997.0,2,2.0,688.0,3,3,2,150,165,0,0,0,0,0,4,,0,July,2006,WD,Normal
2698,2-STORY 1946+,RL,70.0,9370,Pave,,2,Lvl,3,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,0,5,758.0,1,0.0,78.0,836.0,GasA,5,1,5,844,887,0,1731,1.0,0.0,2,1,3,1,4,7,0,0,0,Attchd,1992.0,2,2.0,462.0,3,3,2,307,85,0,0,224,0,0,0,Othr,3000,Oct,2006,WD,Family
2699,1-STORY PUD 1946+,RL,50.0,7175,Pave,,0,Lvl,3,Inside,0,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,Plywood,None,0.0,4,3,PConc,4,3,0,6,904.0,1,0.0,494.0,1398.0,GasA,4,1,5,1398,0,0,1398,1.0,0.0,2,0,2,1,4,5,0,0,0,Attchd,1990.0,2,2.0,542.0,3,3,2,0,46,0,0,0,0,0,3,,0,July,2006,WD,Normal
2700,1-STORY PUD 1946+,RL,50.0,7175,Pave,,0,Lvl,3,Inside,0,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1991,1991,Gable,CompShg,Plywood,Plywood,None,0.0,4,3,PConc,4,3,0,6,278.0,1,0.0,939.0,1217.0,GasA,4,1,5,1217,0,0,1217,0.0,0.0,2,0,2,1,4,5,0,0,0,Attchd,1991.0,2,2.0,484.0,3,3,2,0,64,0,0,0,0,0,0,,0,June,2006,WD,Normal
2701,2-STORY 1946+,RL,,9019,Pave,,1,Lvl,3,Inside,0,SawyerW,RRAe,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,5,274.0,1,0.0,362.0,636.0,GasA,5,1,5,636,684,0,1320,0.0,0.0,2,1,3,1,4,6,0,0,0,Attchd,1994.0,3,2.0,472.0,3,3,2,0,40,0,0,0,0,0,0,,0,July,2006,WD,Normal
2702,1-STORY 1946+,RL,70.0,9100,Pave,,0,Lvl,3,Inside,0,Sawyer,RRAe,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,51.0,3,3,CBlock,3,3,0,2,36.0,1,0.0,952.0,988.0,GasA,5,1,5,988,0,0,988,1.0,0.0,1,0,3,1,3,6,0,0,0,Detchd,1977.0,1,2.0,624.0,3,3,2,0,0,0,0,0,0,0,0,,0,July,2006,WD,Normal
2703,DUPLEX,RM,68.0,8927,Pave,,0,Lvl,3,Inside,0,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,5,1286,368,0,1654,0.0,0.0,2,0,4,2,3,10,0,0,0,Attchd,1977.0,2,2.0,528.0,3,3,2,0,0,0,0,0,0,0,0,,0,Aug,2006,WD,Normal
2704,1-STORY 1946+,RL,,9240,Pave,,1,Lvl,3,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,2002,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,4,612.0,1,0.0,252.0,864.0,GasA,4,1,5,1211,0,0,1211,0.0,0.0,1,0,2,1,3,6,1,1,3,Detchd,1972.0,1,2.0,576.0,3,3,2,161,0,0,0,0,0,0,3,,0,Mar,2006,WD,Normal
2705,1-STORY 1946+,RL,,9308,Pave,,1,Lvl,3,CulDSac,0,Sawyer,RRNe,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,3,554.0,1,0.0,430.0,984.0,GasA,3,1,5,984,0,0,984,0.0,0.0,1,0,3,1,3,5,0,0,0,Attchd,1965.0,1,1.0,310.0,3,3,2,0,0,0,0,0,0,0,3,,0,July,2006,WD,Normal
2706,1-STORY 1946+,RL,65.0,8450,Pave,,0,Lvl,3,Inside,0,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,BrkFace,90.0,3,3,CBlock,3,3,0,4,162.0,3,270.0,450.0,882.0,GasA,3,1,5,909,0,0,909,0.0,0.0,1,0,3,1,3,5,0,0,0,Attchd,1968.0,1,1.0,294.0,3,3,2,0,155,0,0,0,0,0,3,,0,Nov,2006,COD,Normal
2707,1-STORY 1946+,RL,,8638,Pave,,1,Lvl,3,Inside,0,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,3,3,0,5,181.0,1,0.0,744.0,925.0,GasA,4,1,5,925,0,0,925,1.0,0.0,1,0,2,1,3,5,0,0,0,Detchd,1990.0,1,2.0,484.0,3,3,2,203,74,0,0,0,0,0,0,,0,Oct,2006,WD,Normal
2708,1-STORY 1946+,RL,,13052,Pave,,1,Lvl,3,CulDSac,0,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,3,712.0,1,0.0,312.0,1024.0,GasA,3,1,5,1024,0,0,1024,0.0,0.0,1,1,3,1,3,5,0,0,0,Attchd,1965.0,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,3,,0,Jan,2006,WD,Normal
2709,1-STORY 1946+,RL,,8020,Pave,,1,Lvl,3,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,5,644.0,1,0.0,268.0,912.0,GasA,3,0,5,912,0,0,912,0.0,0.0,1,0,3,1,3,6,0,0,0,,1964.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,2,,0,Apr,2006,WD,Normal
2710,1-STORY 1946+,RL,,8789,Pave,,1,Lvl,3,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,3,659.0,1,0.0,253.0,912.0,GasA,3,1,5,941,0,0,941,0.0,0.0,1,0,3,1,3,6,0,1,1,Attchd,1967.0,1,1.0,288.0,3,3,2,64,0,0,0,0,0,0,0,,0,June,2006,WD,Normal
2711,SPLIT OR MULTI-LEVEL,RL,100.0,14330,Pave,,1,Low,3,Corner,0,Veenker,Norm,Norm,1Fam,SLvl,7,4,1974,1974,Gable,CompShg,WdShing,Wd Sdng,BrkFace,145.0,4,2,CBlock,4,3,3,5,1023.0,4,497.0,228.0,1748.0,GasA,4,1,5,2151,495,0,2646,1.0,2.0,2,0,3,1,4,9,3,4,3,Attchd,1974.0,2,2.0,550.0,3,3,2,641,100,0,0,0,800,4,4,,0,Jan,2006,WD,Normal
2712,2-STORY 1946+,RL,105.0,11025,Pave,,0,HLS,3,Inside,1,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,692.0,4,3,PConc,5,3,3,6,1118.0,1,0.0,216.0,1334.0,GasA,5,1,5,1520,1306,0,2826,1.0,0.0,2,1,3,1,4,9,0,3,3,Attchd,1992.0,2,3.0,888.0,3,3,2,177,208,186,0,0,0,0,0,,0,Oct,2006,WD,Normal
2713,1-STORY PUD 1946+,FV,34.0,3628,Pave,Pave,0,Lvl,3,Inside,0,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1143.0,1143.0,GasA,5,1,5,1143,0,0,1143,0.0,0.0,1,1,1,1,4,5,0,1,4,Attchd,2004.0,2,2.0,588.0,3,3,2,0,191,0,0,0,0,0,0,,0,May,2006,WD,Normal
2714,2-STORY PUD 1946+,FV,24.0,2544,Pave,Pave,0,Lvl,3,Inside,0,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,600.0,600.0,GasA,5,1,5,520,623,80,1223,0.0,0.0,2,1,2,1,4,4,0,0,0,Detchd,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,0,,0,July,2006,WD,Normal
2715,2-STORY PUD 1946+,FV,,2998,Pave,,0,Lvl,3,Inside,0,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4,3,PConc,4,3,0,6,353.0,1,0.0,403.0,756.0,GasA,5,1,5,768,756,0,1524,0.0,0.0,2,1,2,1,4,4,0,0,0,Detchd,2000.0,1,2.0,440.0,3,3,2,0,32,0,0,0,0,0,0,,0,June,2006,WD,Normal
2716,2-STORY PUD 1946+,FV,,4447,Pave,,1,Lvl,3,FR2,0,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,530.0,530.0,GasA,5,1,5,530,550,0,1080,0.0,0.0,2,1,2,1,4,4,0,0,0,Attchd,2003.0,2,2.0,496.0,3,3,2,0,50,0,0,0,0,0,0,,0,July,2006,WD,Normal
2717,2-STORY 1946+,FV,114.0,8314,Pave,Pave,1,Lvl,3,Corner,0,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,569.0,569.0,GasA,5,1,5,854,840,0,1694,0.0,0.0,2,1,3,1,4,6,0,1,3,BuiltIn,1997.0,1,1.0,434.0,3,3,2,0,382,0,0,110,0,0,4,,0,Nov,2006,WD,Normal
